CUSTOMER,PhoneNumber, REVENUE ,MOU,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,PHONES,MODELS,EQPDAYS,SETPRC,ProfitMargin,MONTHS,customer service calls,TotalNumTexts,DataUsageGB,CompetitivePackage,NumEmails,MinWebSurfing,MinMusicStreamed,NumPhotoUploadSocialMedia,NumMinStreamVideo,NumMinOnlineGames
1076657,415-331-3174, 248.43 ,1145,0.25,47.75,0,137,22.59,6.67,21,22.67,0,0,205.7,42,7,97.67,136.33,27.67,0,1,1,1,331,0, 0.66 ,131,0,39,970.27,240.9773425,116,66,99,25,20,129
1077032,408-411-5958, 270.16 ,318.75,0,0,1.41,-59.75,3.85,4.67,4.33,27.33,0,0,61.34,19,12,121.67,22.33,9,0,1,1,1,283,0, 0.63 ,79,1,0,2120.45,372.825975,97,52,77,26,82,123
1078338,415-333-8180, 223.01 ,768.75,0.25,0,0.9,-768.75,-25.46,20,1.67,33.33,2.67,1,263.04,56.67,11.33,84,130.67,21.67,0,2.33,1,1,215,0, 1.18 ,140,1,0,2031.05,363.5042625,171,110,61,19,82,80
1078989,408-357-2679, 263.51 ,1278.25,0.74,11.75,0.16,-92.25,-1.24,12.67,5.33,83.67,7,0.33,161.5,22,1,162,83.33,18,0,0.33,1,1,274,0, 0.85 ,105,3,0,2942.1,342.55975,185,105,113,15,118,98
1079326,415-396-2867, 241.98 ,672.75,2.72,0,0.1,152.25,-0.84,8.67,5.67,54.33,0,0.33,69.5,22.67,7,108.33,82,14.33,0,1,1,1,274,0, 0.91 ,54,1,39,1040.92,331.51123,105,34,73,5,34,145
1079460,415-341-9443, 170.72 ,437,0,1.25,0,39,-0.71,0,1,0.33,0,0,0,2.67,0,2.33,9.67,1,0,0,1,1,211,0, 1.30 ,87,0,22,1218.96,283.39852,226,52,66,29,39,25
1079854,510-341-4103, 210.72 ,903.75,0.5,5.5,0,425.25,5.28,8.67,0.67,63,1.67,0.67,287.37,31,20.33,62.33,203.33,9.33,0,10.33,1,1,272,0, 0.78 ,96,0,31,1959.23,349.798935,104,90,57,23,79,38
1079866,510-416-8701, 240.48 ,855.5,0,196.75,0,-727.5,-69.18,7.33,34.67,5,3.67,1,14.72,5.67,0,81.67,66.67,42.33,0,1,1,1,209,0, 1.26 ,79,3,0,2329.65,180.3628125,218,51,26,17,105,85
1080250,415-397-6109, 384.34 ,1189.5,0.99,81.75,1.2,493.5,11.66,9,1,47.33,2,0,337.84,65.33,27.67,138.33,218,10,0,0,2,2,26,59.99, 1.16 ,55,0,0,3942.35,365.1194375,59,72,85,3,177,132
1080252,415-392-5587, 385.87 ,932.5,0.25,326.25,0,-132.5,-31.81,0.67,0,15.67,0,0,336.26,38.67,15,158,78.67,0.67,0,6.33,1,1,316,0, 1.18 ,130,1,0,3249.15,544.0714125,36,63,86,16,140,38
1080297,415-392-9342, 367.34 ,510.75,2.48,70,0,-17.75,-2.83,2,5,26,0,0.33,21.02,14.33,3,126.67,62.33,7,0,3,1,1,316,0, 0.43 ,34,1,0,3445.4,308.5614,241,63,92,8,149,148
1080739,415-368-2845, 262.48 ,585.75,0,6.75,0.69,-270.75,-3.12,8.33,2,45,3.67,1,96.23,26.33,19,96.33,105,10.33,0,2.67,1,1,207,0, 1.06 ,139,1,0,1705.55,427.8362875,233,90,61,17,66,112
1080834,408-405-4920, 184.46 ,534.5,1.24,8,0,186.5,2.5,3,0.67,3.67,0.33,0,154.99,12,10.33,58,29.67,5,0,0.33,1,1,269,0, 0.89 ,109,3,0,1680.95,180.772025,123,112,32,27,69,19
1081058,408-348-7484, 311.94 ,1080.25,1.73,148.5,0.1,-493.25,-56.41,8.67,0.33,26.67,4.67,1,231.05,22.67,0.67,105.33,82.33,9,0,2,1,1,268,0, 1.12 ,65,0,31,2930.88,495.97824,209,114,76,2,128,85
1081159,415-338-5207, 331.61 ,385.25,0,3.5,0,68.75,3.68,7.67,1,15,2.67,0,5.33,3.67,2.67,33,28.67,8.67,0,0,1,1,375,0, 0.44 ,63,2,0,3215.55,517.30575,196,59,109,12,134,75
1081237,415-418-7846, 299.21 ,477.25,2.72,0,0,-62.25,-11.51,12.67,1.33,37,2,0,62.58,12.67,1.33,68.67,64,14,0,0.67,1,1,205,0, 0.48 ,152,3,0,2743.05,263.3037,205,88,93,15,112,119
1081793,408-358-8729, 135.10 ,710,0,33,0,53,-7.2,13.33,5,51.33,0,0,88.44,37,7.33,108.33,104.67,18.33,0,3,1,1,312,0, 0.63 ,147,4,0,906.25,164.820475,103,30,21,29,33,23
1082363,415-349-1943, 130.48 ,351.5,0,43.5,0,-113.5,-15.24,1.33,29.33,8.67,0,1.33,28.46,7.67,2.67,89,36.33,30.67,0,0.33,1,1,310,0, 0.58 ,112,1,22,1018.66,116.126755,188,80,40,4,40,43
1083202,415-368-8283, 192.05 ,315.5,0,71.75,0,-166.5,-29.52,3.33,0.33,14.67,0.33,0,135.22,14,5.33,56.67,26.67,3.67,0,0.33,1,1,308,0, 0.74 ,120,3,0,2084.1,249.66175,217,49,29,8,94,125
1083537,510-345-1419, 185.42 ,291,0,3.25,0,-14,0.68,6.33,0,12.67,0.33,0,100.1,27,11.33,127,49,6.33,0,0.33,2,1,369,99.99, 0.81 ,27,1,0,1481.4,259.581,201,75,117,15,44,148
1084382,415-358-8025, 401.72 ,388,0.25,75.25,0.98,81,39.58,0.67,23,11.33,1,0.33,46.11,7.33,1.67,102.67,18.67,23.67,0,0.67,1,1,259,0, 0.68 ,171,3,0,3120.5,530.2671,100,30,29,19,144,85
1084539,415-383-8695, 376.05 ,804,0,74.75,0,310,-4.61,13.33,1.33,24.33,5.33,0,222.3,55,7.33,104,184.33,16.67,0,5.33,2,2,46,29.99, 0.46 ,101,0,33,4067.89,282.0388125,218,32,84,29,178,35
1085180,408-370-7565, 345.32 ,213.25,0.25,0,0.1,-8.25,-0.35,3.67,10,7.33,0,0,33.69,14.33,6,32.33,48.67,13.67,0,0,2,2,202,149.99, 1.06 ,32,2,26,2876.83,459.2785925,110,35,119,2,117,179
1086213,415-401-6162, 437.64 ,547.25,0.74,49,0.2,328.75,48.21,5,3.67,30,3,0,114.55,16.33,4.33,84.67,86.33,8.67,0,3.33,2,2,249,149.99, 0.57 ,3,2,36,3594.28,700.2256,104,48,86,3,160,85
1086730,408-386-5303, 219.00 ,113,1.73,0,0,67,8.5,1,0,7,1.33,0.33,2.38,5.67,0.67,20,14.67,1,0,0,1,1,353,0, 0.37 ,151,0,0,2381.7,166.4381,177,53,104,12,94,18
1087323,408-351-6552, 138.18 ,97.75,0.25,0,0,-14.75,-0.25,3,0.33,6.67,0.33,0.33,23.01,7.67,0,28.33,24.33,3.33,0,0,1,1,290,0, 0.47 ,60,2,0,889.4,186.53625,60,36,54,2,31,157
1087427,415-345-5338, 217.69 ,315.5,0.5,17.75,0,-18.5,161.97,2,0,30.67,0,0.67,50.56,26.67,8,80,33.33,2,0,0,1,1,350,0, 0.96 ,119,2,0,1303,346.11915,100,96,112,14,36,180
1087429,415-330-2849, 279.76 ,1818.75,0.74,289,0,263.25,121.07,41.67,5,255,9,0.33,291.56,132,40,494,483,46.67,0,10,1,1,289,0, 0.90 ,43,1,0,3131.4,495.16635,109,99,24,14,145,176
1087526,408-364-6801, 294.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,220,149.99, 1.16 ,42,1,0,2371.9,261.706725,142,84,90,13,95,94
1087783,408-375-3003, 282.46 ,1838,1.73,45.25,0,-268,-20.08,4.67,17.67,112,4,0.67,373.96,43.33,21,291.67,288,22.33,0,18,1,1,222,0, 0.66 ,84,2,0,2277.3,302.229525,177,93,90,16,90,26
1088310,510-383-8878, 202.41 ,472.5,0,0,0,403.5,0,4,0.67,9.67,0,0,315.61,3,18,27,19,4.67,0,0,1,1,279,0, 0.96 ,65,3,0,1812.6,333.96825,164,32,18,27,78,147
1088325,415-384-2372, 374.27 ,2817.5,0.25,70.25,0,253.5,1.65,43.33,5.33,97,6.33,4,950.51,155.33,190.67,363.33,357.33,48.67,0,1.33,2,2,292,129.99, 0.96 ,75,1,0,3670.85,411.701125,166,103,85,10,161,134
1089001,510-377-7107, 228.06 ,1121.75,2.97,0,0.17,446.25,1.99,8.33,18,149.67,32.33,4,300.16,58,50,185.67,485.33,26.33,0,31,1,1,225,0, 0.86 ,116,3,0,1675.95,207.5311875,135,72,74,6,65,126
1089089,415-361-1581, 191.58 ,28,0,3,0,10,-2.1,0.33,0.33,7.33,0.33,0,2.76,6.67,0,8.67,9,0.67,0,0,1,1,225,0, 0.69 ,107,1,0,1758.55,321.8565,213,34,31,22,75,27
1089345,415-417-7888, 204.98 ,1926.5,6.93,376,0,-81.5,15.99,23,12,123,2.33,0.33,854.46,61,84.33,238,297.33,35,0,15,2,2,139,129.99, 0.83 ,189,1,38,2295.34,207.030305,131,33,57,13,98,132
1089545,408-383-8364, 259.74 ,568.75,0.25,3.5,0,-500.75,-102.34,7,0,16,4,0,153.22,85,26,184.33,178.67,7,0,0.33,1,1,266,0, 0.32 ,123,1,0,1532.25,428.5689375,221,60,24,20,64,151
1089862,408-396-2335, 232.50 ,356.5,0.25,95,0,41.5,-20.9,8,2.33,53,4,0.33,50.76,30.67,10.67,49.67,69,10.33,0,2,1,1,324,0, 1.04 ,110,0,0,872.8,406.875,197,83,88,27,17,76
1089936,415-408-4530, 387.08 ,175,0,0,0.26,-46,0.77,1.33,0,5.67,0,0,9.48,14,0.33,20.67,23.67,1.33,0,0,1,1,262,0, 0.35 ,63,2,32,2976.36,526.42472,200,84,107,11,122,107
1090067,415-408-6621, 294.83 ,340.5,0,0,0,-29.5,0,3,2,18,0,0,41.47,9,3.67,48,26.67,5,0,0.33,1,1,322,0, 1.17 ,176,3,0,2775.5,459.9387,215,47,94,9,115,160
1090477,510-393-7522, 213.24 ,260.5,0,0.25,8.85,-54.5,-6.5,7.33,3,12.67,1.67,0,47.82,1.33,0,41.67,18.33,10.33,0,0,1,1,212,0, 1.18 ,108,0,0,1207.45,253.7541125,230,107,85,9,39,21
1090891,510-338-7120, 247.58 ,1716.25,0,260.75,0,-166.25,-71.1,33.67,4,95.67,8.67,1.67,467.02,52.67,49.33,407.67,427,37.67,0,14.67,1,1,254,0, 0.69 ,13,1,21,2685.18,215.393295,152,31,98,20,108,86
1090899,415-357-4265, 188.39 ,10,0,0,0,1,0,0.33,0,2,0,0,0.02,3,0,1.67,2,0.33,0,0,1,1,208,0, 1.11 ,71,2,0,1383.7,318.374875,250,116,21,0,62,91
1090967,415-398-8801, 346.38 ,796.75,3.96,37.25,5.25,-53.75,-13.25,4.67,1.33,61,0,0,149.62,62,16,169.33,121,6,0,3,1,1,314,0, 0.37 ,88,1,0,2713.4,446.82375,97,71,97,26,107,164
1091560,510-346-2347, 174.37 ,501.5,0,38.25,0,-180.5,-8.81,1,11,2.67,5.33,0,11.78,6.33,6.33,34,33,12,0,0,1,1,201,0, 1.27 ,137,0,0,988,176.1137,210,110,79,25,25,45
1091570,408-343-2741, 208.73 ,410.25,0.5,99,5.87,-153.25,-38,8,1.33,35.33,0,0.67,121.91,29,11.67,97.67,58.33,9.33,0,1,1,1,308,0, 0.84 ,82,0,0,1925.2,200.3808,34,90,100,21,69,80
1091710,510-420-8242, 265.85 ,697.25,0,24.5,2.59,569.75,28.06,16,1.33,136.67,3.67,0.33,177.53,64.33,12.33,119.67,175.67,17.33,0,0,1,1,200,0, 0.62 ,92,4,29,2189.72,382.82256,236,77,87,3,88,174
1091768,510-402-7746, 292.58 ,202.75,0,0,0,73.25,0,1.33,1.33,6.33,0,0,14.38,4.67,0.67,17,26.67,2.67,0,0,1,1,306,0, 1.14 ,165,0,0,3119.25,219.4378125,228,65,18,8,148,98
1092073,415-332-1494, 202.75 ,317.25,0,1.25,0,146.75,0.29,4.33,0,51,6.67,0.67,54.52,11,0,33.33,42.33,4.33,0,0,1,1,196,0, 1.11 ,96,0,0,1688.5,354.808125,243,51,95,6,61,168
1092280,415-388-6223, 366.64 ,1167,0,0.25,0,10,0.29,3.67,13,61.67,2.33,0.33,168.69,25,12.67,52.67,141.33,16.67,0,2,1,1,239,0, 0.65 ,156,1,0,3253.15,542.62165,54,81,113,20,133,91
1092367,408-404-9539, 430.19 ,2001.75,2.23,72.5,0.64,186.25,39.32,10,0,145.33,2.33,0.33,583.44,285,52.67,275.33,408.67,10,0,23,2,2,117,149.99, 1.06 ,63,1,0,4048.4,688.304,48,108,119,16,173,15
1092433,415-341-7332, 236.92 ,14.5,0,0,0.13,9.5,-0.13,0,0,0.67,0,0,0,1.67,0,2.67,1.67,0,0,0,1,1,237,0, 1.10 ,37,2,0,1897.65,189.539,59,58,71,4,78,81
1093080,415-338-7886, 189.46 ,587,0,74.25,0.39,-44,-6.48,4.33,0,37.33,1.67,0.33,211.12,35.67,19.67,56,122,4.33,0,4.33,1,1,230,0, 0.62 ,98,0,0,1844.5,297.448275,142,56,92,27,65,102
1093589,415-332-5596, 200.16 ,714.75,2.48,1.75,0,62.25,-2.19,3.33,9.33,37.67,3.33,0,165.25,15.33,1.67,151.33,90.67,12.67,0,1.33,1,1,283,0, 1.02 ,121,0,0,1448.5,170.133875,162,112,50,29,52,137
1093983,415-348-9945, 334.99 ,466.25,0,0,0,236.75,-0.26,1.67,0,12.67,0.67,0,99.64,1,1.33,42.33,33.33,1.67,0,0,1,1,276,0, 1.10 ,94,0,0,3431.8,566.12465,150,66,70,29,148,114
1094490,415-407-1896, 398.39 ,189,0,10.75,0,110,12.9,0.33,2.33,10,0,0,13.09,3.33,0,33.33,16.33,2.67,0,0,1,1,205,0, 1.25 ,99,2,0,3735.25,374.490125,39,42,27,0,180,74
1094625,510-398-9408, 135.05 ,82.5,0,0,0,-12.5,0,2,1,11,0,0,15.95,8.67,3.33,35.67,13.33,3,0,0,1,1,202,0, 0.90 ,163,1,23,875.34,121.54545,164,69,47,18,28,56
1094644,510-369-8005, 176.48 ,981.25,1.24,17,0,330.75,9.65,2.33,0,26,4.67,0,240.57,51.33,34,120.33,82,2.33,0,3,2,2,5,149.99, 0.35 ,161,0,0,1348.4,167.656,177,99,104,7,42,119
1095353,415-346-2530, 157.30 ,318,0,0,1.38,125,-1.38,0.33,1.33,16.67,0,0,113.55,1,0,48,36,1.67,0,0,1,1,187,0, 0.94 ,99,2,0,1458.1,264.2598,67,83,60,4,57,170
1096602,415-400-5984, 318.37 ,1457.75,0,17.75,0,-456.75,-7.1,17,1.33,82.67,0,0.33,117.19,61,7.33,84.33,199.67,18.33,0,6.33,2,2,158,149.99, 0.77 ,108,2,0,3114.7,429.802875,125,49,33,17,143,96
1097240,510-351-1007, 268.64 ,782.75,0.25,35.5,0,-241.75,14.75,4.33,4.67,52,2,0,173.45,22.67,3.67,128.33,81.67,9,0,0,2,1,147,149.99, 1.13 ,84,2,42,2706.76,292.81433,227,39,102,16,109,82
1098114,415-345-5980, 393.24 ,172.25,0.5,0,0,-65.25,0.5,2.67,0.33,4.33,1.67,0,39.34,10.33,0.33,46.67,15.33,3,0,0.67,4,3,158,29.99, 0.58 ,83,4,32,3468.86,448.29873,196,62,56,8,158,93
1098210,510-368-8964, 233.20 ,582.5,2.72,18.5,3.03,-78.5,15.93,12.33,2.33,32,0.33,1,39.59,7.67,2,184.67,66.67,14.67,0,1.33,2,2,255,29.99, 0.87 ,139,1,0,2524.35,258.8478375,146,89,114,4,100,94
1098235,510-358-1912, 409.97 ,33.75,0,0,0.16,3.25,-2,0,0,1,0,0,1.84,0,0.33,9,8.33,0,0,0,2,2,203,0, 0.83 ,69,3,0,3288.5,709.243775,172,62,49,19,147,167
1098554,510-379-3132, 322.59 ,746,0.33,33,0,76,11.87,5.67,1,54.67,0,0,162.37,3,4.67,460.33,70.33,6.67,0,9.67,2,1,805,29.99, 0.32 ,129,1,0,2810.3,390.336925,196,78,46,8,127,85
1098960,415-340-9910, 419.44 ,13.67,0,0,0,-1.67,-0.23,0,0,5,0,0,0,1,0,2.33,5.67,0,0,0,1,1,929,0, 1.01 ,106,4,0,3739,746.5943,82,54,28,9,177,122
1099450,415-396-2719, 363.05 ,323.5,0.5,53,0,263.5,57.14,7,1.33,37.33,2,0,56.68,28.67,4.33,84.33,49,8.33,0,0,2,2,16,59.99, 0.66 ,158,4,0,3951.85,580.878,96,89,43,28,179,164
1099469,415-369-6204, 281.90 ,146,0,0,0,21,0,2.67,0.67,7,0,0,37.43,13.67,3.67,33.67,4.67,3.33,0,0.67,3,3,3,9.99, 0.71 ,168,1,22,2195.81,293.17158,93,46,118,16,80,135
1000057,510-420-9971, 393.30 ,404.25,0,0,0,49.75,-1.25,5.33,2.33,12.33,2,0,73.81,19.67,0,130.33,8.33,7.67,0,1,3,3,528,9.99, 0.96 ,115,1,0,3031.2,550.62,225,75,80,7,132,31
1000224,408-410-3782, 394.21 ,890,0.99,0,0,-217,18.34,7.33,18.33,87.33,0,0,136.29,96.33,41.33,310.33,105,25.67,0,1.33,12,4,475,9.99, 1.10 ,57,3,30,4021.45,666.2127875,236,51,64,27,180,25
1000775,415-404-4481, 417.52 ,836.5,1.24,244,1.16,1133.5,238.88,21.33,0.67,29.67,0.33,0,105.06,33.67,0,106.33,58.67,22,0,2.67,7,3,100,9.99, 1.13 ,67,1,0,3485.25,530.2551625,231,70,84,13,151,176
1001012,408-383-9255, 320.71 ,2433,6.68,417.75,0,20,-26.89,26.33,16,120,0,0.33,914.81,117.67,67,1018.67,41.67,42.33,0,40.33,7,5,10,199.99, 0.37 ,127,0,0,2804.55,574.0731375,123,32,75,0,123,152
1001208,510-418-9385, 235.88 ,0.75,0,0,0,1.25,0,0,0,1.33,0,0,0,0,0,0.67,0.33,0,0,0,2,2,1249,29.99, 0.66 ,78,0,0,1662.9,393.915425,183,47,23,11,74,75
1002112,415-360-9676, 298.60 ,296.75,0,16,0,-6.75,-27.84,4.67,2.33,43.33,4.67,1.33,31.47,25,5.33,86.67,54,7,0,0,2,2,498,29.99, 0.65 ,100,3,38,1979.39,501.65514,246,39,103,0,76,121
1002344,510-327-3587, 330.61 ,6.75,0,0,0,1.25,-22.76,0.33,0,1.33,0,0,0.71,0.33,0,1.33,0.67,0.33,0,0,1,1,1179,0, 0.38 ,103,1,36,3563.08,310.77434,108,116,74,13,158,33
1002425,415-385-4715, 388.28 ,494.5,0,88,0,-494.5,-22,2.67,3.33,29.67,0,0,270.58,68,25,162.67,123.33,6,0,2,6,4,144,129.99, 1.04 ,113,2,0,3043.2,318.3896,159,73,73,23,129,150
1002781,510-414-2695, 312.34 ,93,0.25,0,0,1,-1.61,0.67,0,4.33,0,0,4.77,2,0.67,13.33,13.33,0.67,0,0,1,1,1125,0, 0.33 ,78,1,0,2526.85,281.109375,219,58,53,27,106,172
1003222,510-331-5999, 320.65 ,680.25,4.21,252.25,0,202.75,40.89,24.33,1.67,17,3.67,0.33,62.64,37.33,7.67,110,62.67,26,0,1,2,2,958,29.99, 1.25 ,129,0,36,3145.28,301.40724,214,34,38,0,147,165
1003734,510-337-7739, 156.71 ,1652.25,3.47,244,0,12.75,-17.71,13.67,0,56.67,12.33,0.33,477.14,107.67,98.67,268,478,13.67,0,10.67,6,5,238,129.99, 1.14 ,57,0,0,1627.65,194.32505,81,84,113,7,55,78
1003781,408-388-6658, 336.67 ,707.75,1.73,0,0,77.25,-0.74,8.67,0.67,68.67,0,0,142.04,41.67,5.67,254.33,66.33,9.33,0,3.33,1,1,1126,0, 1.21 ,82,1,0,3179.45,255.86825,140,49,99,29,130,96
1004213,415-405-6943, 305.14 ,47.5,0,0,0,15.5,0,1.67,0.67,4.33,0,0,0,0,0,21.67,9.67,2.33,0,0,1,1,1099,0, 0.91 ,64,1,0,1736.45,439.407,219,58,117,15,58,40
1004458,510-382-4084, 234.33 ,77,0,0,5.41,-69,-8.97,1,0.33,6,0,0,0,0.33,0,6.67,1,1.33,0,0,2,2,586,9.99, 1.19 ,86,0,39,1981.87,283.5396025,37,33,39,4,89,73
1004648,415-352-8249, 318.68 ,188.75,0.5,29,0,-93.75,-6.36,0.67,3.33,5.33,1.67,0,8.99,15.33,0,14.33,44.67,4,0,0,1,1,1118,0, 1.03 ,151,0,26,1908.68,484.39512,112,114,41,11,81,174
1005222,510-353-8363, 306.13 ,485.75,0,0,0,-90.75,0,0.67,0.67,27,0,0,19.46,4.67,0,39.33,16.33,1.33,0,0,3,3,112,129.99, 0.31 ,94,2,0,2850.9,505.110375,121,61,117,6,116,58
1006344,415-416-2825, 379.89 ,253.25,0.25,0,0,4.75,0.43,1,4.33,15,0.67,0,21.41,29,0,39.33,40.33,5.33,0,0.33,1,1,949,0, 0.88 ,90,1,0,3506.8,562.2372,160,52,30,22,161,179
1007061,510-342-6696, 292.05 ,78.25,0,0,0.2,-0.25,0.59,0,0.33,3.67,0,0,29.37,5.67,1,13,19.67,0.33,0,0,1,1,1045,0, 0.92 ,48,1,0,3081.7,254.081325,127,99,53,2,140,143
1007340,408-338-9210, 170.18 ,95.75,0.25,0,0,-63.75,-0.52,1.67,0.67,15,0,0,4.47,4,2,23,15,2.33,0,0.33,1,1,934,0, 1.10 ,85,0,37,947.71,192.3014225,185,71,74,18,26,68
1007391,415-328-1768, 329.32 ,12.5,0,0,0,18.5,0,0,0,1,0,0,0.21,1.33,0,1.33,3,0,0,0,1,1,1041,0, 1.21 ,93,3,20,3901.5,490.690525,220,110,60,6,178,162
1007402,415-406-5870, 304.31 ,222.75,1.98,0,0.32,41.25,8.64,6.33,1.33,11,0.67,0,27.39,22.33,5.67,70.33,9.33,7.67,0,0,1,1,995,0, 0.49 ,169,1,0,2744.2,514.27545,182,46,58,4,122,158
1008094,415-398-3834, 207.85 ,139.25,0,0,0,23.75,0,3,0.67,24.67,0,0,26.53,1,1,37.33,21,3.67,0,0.33,1,1,983,0, 1.19 ,68,1,0,1002.15,330.4834875,66,49,91,26,24,63
1008506,415-330-7754, 470.44 ,87.25,1.98,0,0.16,25.75,2.46,0.33,0,3.67,0,0,3.63,12.33,1,26,8.33,0.33,0,0,1,1,974,0, 1.25 ,91,1,0,3942.5,785.630625,47,115,87,6,176,67
1008516,510-414-9054, 393.11 ,567,7.92,0,3.27,33,2.21,13,1.67,56.67,0,0.33,91.78,36,6.67,177.33,100.33,14.67,0,0.33,2,2,220,29.99, 0.66 ,68,5,0,3812.7,707.6025,133,105,88,26,164,89
1009076,510-350-2832, 245.77 ,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1064,0, 1.19 ,101,0,0,1094.35,420.2602875,108,71,74,17,34,51
1009329,510-414-9027, 223.75 ,36.75,0.25,9.75,0,-19.75,-4.02,0.67,2.67,2,0,0.33,3.43,1.67,0,11.33,3.33,3.33,0,0,1,1,888,0, 0.85 ,67,1,20,665.3,293.109225,220,34,39,25,18,21
1010564,415-337-1225, 195.44 ,160.5,0,0,0,74.5,0,1,0,14,0,0,12.77,7.33,0,17,27.33,1,0,1.33,3,2,379,29.99, 0.72 ,66,1,0,2142.95,230.620675,226,77,36,3,96,167
1010938,415-394-6577, 264.76 ,1263.25,2.72,41.75,0,817.75,34.53,9.67,0.67,39.67,1,0,382.73,44,6,88.67,98.33,11.67,0,3.67,4,2,274,149.99, 0.90 ,116,1,17,1484.81,262.1131425,60,110,119,22,42,139
1011117,408-359-6995, 224.67 ,295,0,8,0,-112,-3.2,3.67,0,5,0,0,130.38,2.33,0,24,17,3.67,0,0,2,2,801,9.99, 0.38 ,158,3,0,2410.5,175.24065,134,100,89,13,97,89
1011151,415-377-7561, 214.94 ,131,0.25,55,0,-130,-25,0.67,0,8.67,0,0,10.95,7.33,4.67,25.67,5.33,0.67,0,0,1,1,1008,0, 0.88 ,78,4,0,1854.1,242.879375,84,110,33,23,78,77
1011907,415-380-6631, 278.84 ,412.25,0,4.5,0,-46.25,0.9,11,10.33,22.33,3.67,0,52.57,20.67,15.67,78,56.67,21.33,0,2,2,2,376,29.99, 0.37 ,119,1,26,1612.98,437.784295,136,96,85,23,55,132
1012214,415-390-8876, 214.79 ,251.25,0,0,0,81.75,0,1.67,6,12.67,0,0,29.09,13,0.33,27,34.33,7.67,0,0,3,3,148,29.99, 0.79 ,120,0,0,1539.95,362.9887625,107,36,85,12,55,128
1013160,510-413-2201, 267.80 ,547.75,0.25,144,6.39,-431.75,-57.38,3.33,8,40.67,7,0,124.6,49.67,16,182.67,93.33,11.33,0,0,4,3,135,29.99, 0.70 ,155,1,0,2501.3,425.798025,68,54,100,23,97,147
1013445,408-374-2073, 413.46 ,185.5,0.74,60.25,0,-46.5,-21.83,2,0.33,8,0,0,5.72,4,0.67,45,5.67,2.33,0,0,1,1,949,0, 0.52 ,106,2,0,3499.25,740.1001125,107,42,78,9,156,32
1013602,510-417-1272, 121.20 ,1146,0.25,57.75,0,518,36.18,3.67,6.67,10.33,0,1.33,373.77,26.67,11.33,95,92.33,10.33,0,2,1,1,837,0, 0.30 ,87,6,0,1178.65,100.5949625,114,111,109,5,34,21
1014158,415-358-1129, 329.40 ,318.75,0.25,0,0.2,-18.75,-0.44,0.33,0,3.33,0,0,11.77,4,2,21,8.67,0.33,0,0,1,1,871,0, 0.36 ,146,2,32,3673.91,477.6347125,186,49,30,9,173,132
1015065,415-394-1211, 322.47 ,742,0,513.5,0.2,572,154.53,8,3.67,13.33,0,0.67,252.41,12,8,65.67,62.33,11.67,0,3.67,2,2,185,29.99, 0.52 ,101,3,29,3512.72,319.24926,110,99,93,30,147,98
1015350,510-327-1319, 277.27 ,56.25,0,0,0,-11.25,0,0.33,0.33,5,0,0,27.75,6,0,13.33,9,0.67,0,0,1,1,849,0, 0.99 ,22,3,23,3023.79,368.7747525,110,72,58,1,137,113
1015487,415-399-4413, 372.48 ,471.5,0.99,0,0,-85.5,0.99,8,1.67,14.33,0.33,0,27.19,9.67,5.67,95,15,9.67,0,2.33,1,1,847,0, 0.55 ,90,1,0,2665.7,469.32165,124,54,38,15,120,95
1015844,415-393-9985, 214.11 ,54,0,0,0,-16,0,2.67,0,6.33,0,0,3.74,2,0.67,18,17,2.67,0,0,1,1,901,0, 0.95 ,41,2,0,1068.85,276.2067375,68,53,21,12,44,141
1016342,415-401-8377, 353.13 ,775,0.99,0,0,-56,-1.1,4.67,0.67,70,1,0,148.54,24.33,4.33,133,17.67,5.33,0,0,2,2,533,59.99, 1.08 ,69,2,0,3034.05,444.948525,167,46,20,9,144,46
1016916,415-331-3202, 98.54 ,673,5.45,65.5,5.28,-144,-23.75,14,5,56.33,0.33,0,59.72,49.33,3,106,89.67,19,0,0,3,3,540,39.99, 0.46 ,33,1,0,734.45,80.805875,208,69,34,4,26,154
1016986,415-358-5953, 258.94 ,726,0.66,17,0,,,3.33,1,16.67,12.67,0,346.05,12.67,12.33,158.67,115.67,4.33,0,0,1,1,883,0, 1.29 ,112,2,0,2908.6,217.5054,177,103,42,3,134,55
1017263,510-380-7624, 184.73 ,724,0,19,7.56,-101,-9.16,13.33,3.67,25,24,2,186.52,12.67,3,192.33,144.33,17,0,2.67,6,2,10,79.99, 1.09 ,108,0,30,1948.55,168.1054375,244,117,32,6,87,41
1017576,415-416-5261, 187.26 ,358.25,1.24,0,0.17,55.75,0.76,6,0,24.67,0,0,69.72,21.67,4,107.33,46.67,6,0,3.33,3,3,103,199.99, 0.61 ,136,2,21,1555.38,303.36687,208,99,112,25,47,33
